country,countryEn,year,page,rank,region,regionEn,cages,countryflag,countryflagEn,data
Allemagne,Germany,2019,21.62839508056641,4,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Observation
France,France,2019,20.41008758544922,5,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Observation
Etats-Unis,United-States,2019,15.67288494110107,6,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Observation
Corée du Sud,South Korea,2019,15.0634880065918,7,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Observation
Russie,Russia,2019,15.06329917907715,8,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Observation
Irlande,Ireland,2019,14.24377822875977,9,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Observation
Israel,Israel,2019,11.88549900054932,10,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Observation
Turquie,Türkiye,2019,8.522632598876953,11,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Observation
Mexique,Mexico,2019,7.334641456604004,12,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Observation
Israel,Israel,2020,28.03445625305176,1,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Observation
Mexique,Mexico,2020,25.98429489135742,2,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Observation
Turquie,Türkiye,2020,22.76989936828613,3,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Observation
Irlande,Ireland,2020,20.10125732421875,4,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Observation
Etats-Unis,United-States,2020,18.39285659790039,5,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Observation
Russie,Russia,2020,17.66854858398438,6,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Observation
France,France,2020,17.43915939331055,7,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Observation
Allemagne,Germany,2020,13.76172542572021,8,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Observation
Portugal,Portugal,2020,13.33769798278809,9,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Observation
Italie,Italy,2020,12.82597541809082,10,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Observation
Japon,Japan,2020,12.22075271606445,11,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Observation
Corée du Sud,South Korea,2020,12.11466026306152,12,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Observation
Japon,Japan,2020,28.91817474365234,1,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Observation
Italie,Italy,2020,23.37923431396484,2,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Observation
Portugal,Portugal,2020,22.86270332336426,3,Europe,Europe,65 ans et plus,Portugal 🇵🇹,Portugal 🇵🇹,Observation
Allemagne,Germany,2020,21.8447265625,4,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Observation
France,France,2020,20.7474422454834,5,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Observation
Etats-Unis,United-States,2020,16.07191276550293,6,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Observation
Corée du Sud,South Korea,2020,15.82216644287109,7,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Observation
Russie,Russia,2020,15.47214221954346,8,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Observation
Irlande,Ireland,2020,14.56214714050293,9,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Observation
Israel,Israel,2020,12.05287742614746,10,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Observation
Turquie,Türkiye,2020,8.963865280151367,11,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Observation
Mexique,Mexico,2020,7.486079692840576,12,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Observation
Israel,Israel,2021,27.94364547729492,1,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Observation
Mexique,Mexico,2021,25.66125679016113,2,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Observation
Turquie,Türkiye,2021,22.50613784790039,3,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Observation
Irlande,Ireland,2021,19.80607986450195,4,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Observation
Etats-Unis,United-States,2021,18.1461181640625,5,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Observation
Russie,Russia,2021,17.72048187255859,6,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Observation
France,France,2021,17.24520683288574,7,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Observation
Allemagne,Germany,2021,13.85773181915283,8,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Observation
Portugal,Portugal,2021,13.14547920227051,9,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Observation
Italie,Italy,2021,12.61467933654785,10,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Observation
Japon,Japan,2021,12.04826545715332,11,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Observation
Corée du Sud,South Korea,2021,11.79998874664307,12,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Observation
Japon,Japan,2021,29.21699714660645,1,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Observation
Italie,Italy,2021,23.66197204589844,2,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Observation
Portugal,Portugal,2021,23.29086875915527,3,Europe,Europe,65 ans et plus,Portugal 🇵🇹,Portugal 🇵🇹,Observation
Allemagne,Germany,2021,22.1345386505127,4,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Observation
France,France,2021,21.05075454711914,5,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Observation
Corée du Sud,South Korea,2021,16.65964126586914,6,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Observation
Etats-Unis,United-States,2021,16.47377014160156,7,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Observation
Russie,Russia,2021,15.7333984375,8,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Observation
Irlande,Ireland,2021,14.85357570648193,9,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Observation
Israel,Israel,2021,12.19799041748047,10,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Observation
Turquie,Türkiye,2021,9.38495922088623,11,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Observation
Mexique,Mexico,2021,7.585758686065674,12,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Observation
Israel,Israel,2022,27.80353164672852,1,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Observation
Mexique,Mexico,2022,25.31132125854492,2,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Observation
Turquie,Türkiye,2022,22.18976593017578,3,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Observation
Irlande,Ireland,2022,19.45578193664551,4,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Observation
Etats-Unis,United-States,2022,17.8818244934082,5,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Observation
Russie,Russia,2022,17.6893196105957,6,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Observation
France,France,2022,17.03141593933105,7,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Observation
Allemagne,Germany,2022,13.91253185272217,8,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Observation
Portugal,Portugal,2022,13.00221729278564,9,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Observation
Italie,Italy,2022,12.38978004455566,10,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Observation
Japon,Japan,2022,11.85893630981445,11,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Observation
Corée du Sud,South Korea,2022,11.41425895690918,12,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Observation
Japon,Japan,2022,29.40264892578125,1,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Observation
Italie,Italy,2022,23.92918968200684,2,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Observation
Portugal,Portugal,2022,23.68800163269043,3,Europe,Europe,65 ans et plus,Portugal 🇵🇹,Portugal 🇵🇹,Observation
Allemagne,Germany,2022,22.45890808105469,4,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Observation
France,France,2022,21.37734985351563,5,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Observation
Corée du Sud,South Korea,2022,17.48464584350586,6,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Observation
Etats-Unis,United-States,2022,16.91962051391602,7,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Observation
Russie,Russia,2022,16.07553672790527,8,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Observation
Irlande,Ireland,2022,15.161940574646,9,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Observation
Israel,Israel,2022,12.3030366897583,10,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Observation
Turquie,Türkiye,2022,9.719520568847656,11,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Observation
Mexique,Mexico,2022,7.745269775390625,12,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Observation
Israel,Israel,2023,27.61461448669434,1,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Observation
Mexique,Mexico,2023,24.91797256469727,2,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Observation
Turquie,Türkiye,2023,21.83972930908203,3,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Observation
Irlande,Ireland,2023,19.01703643798828,4,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Observation
Etats-Unis,United-States,2023,17.59463691711426,5,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Observation
Russie,Russia,2023,17.51498222351074,6,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Observation
France,France,2023,16.7847785949707,7,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Observation
Allemagne,Germany,2023,13.91557025909424,8,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Observation
Portugal,Portugal,2023,12.89364624023438,9,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Observation
Italie,Italy,2023,12.14443492889404,10,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Observation
Japon,Japan,2023,11.64929103851318,11,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Observation
Corée du Sud,South Korea,2023,10.97081661224365,12,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Observation
Japon,Japan,2023,29.56181144714355,1,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Observation
Italie,Italy,2023,24.21878433227539,2,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Observation
Portugal,Portugal,2023,24.11151123046875,3,Europe,Europe,65 ans et plus,Portugal 🇵🇹,Portugal 🇵🇹,Observation
Allemagne,Germany,2023,22.79004287719727,4,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Observation
France,France,2023,21.74914360046387,5,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Observation
Corée du Sud,South Korea,2023,18.33502388000488,6,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Observation
Etats-Unis,United-States,2023,17.43181800842285,7,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Observation
Russie,Russia,2023,16.60464286804199,8,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Observation
Irlande,Ireland,2023,15.54170703887939,9,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Observation
Israel,Israel,2023,12.41570854187012,10,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Observation
Turquie,Türkiye,2023,10.00102710723877,11,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Observation
Mexique,Mexico,2023,7.986645698547363,12,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Observation
Israel,Israel,2024,27.40925979614258,1,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Projection
Mexique,Mexico,2024,24.50949287414551,2,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Turquie,Türkiye,2024,21.44890594482422,3,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Irlande,Ireland,2024,18.55548477172852,4,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Etats-Unis,United States of America,2024,17.32457733154297,5,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
Russie,Russian Federation,2024,17.27834129333496,6,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Projection
France,France,2024,16.5051212310791,7,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Projection
Allemagne,Germany,2024,13.91016006469727,8,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Projection
Portugal,Portugal,2024,12.80142021179199,9,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Italie,Italy,2024,11.89230442047119,10,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Projection
Japon,Japan,2024,11.43610191345215,11,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Projection
Corée du Sud,Republic of Korea,2024,10.5681266784668,12,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Japon,Japan,2024,29.78077125549316,1,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Projection
Italie,Italy,2024,24.62477684020996,2,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Projection
Portugal,Portugal,2024,24.5306510925293,3,Europe,Europe,65 ans et plus,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Allemagne,Germany,2024,23.19558715820313,4,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Projection
France,France,2024,22.14656066894531,5,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Projection
Corée du Sud,Republic of Korea,2024,19.27351188659668,6,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Etats-Unis,United States of America,2024,17.92873001098633,7,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
Russie,Russian Federation,2024,17.17747688293457,8,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Projection
Irlande,Ireland,2024,15.8920783996582,9,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Israel,Israel,2024,12.55269432067871,10,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Projection
Turquie,Türkiye,2024,10.28418064117432,11,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Mexique,Mexico,2024,8.248570442199707,12,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Israel,Israel,2025,27.16393280029297,1,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Projection
Mexique,Mexico,2025,24.09106063842773,2,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Turquie,Türkiye,2025,21.02290344238281,3,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Irlande,Ireland,2025,18.09592056274414,4,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Etats-Unis,United States of America,2025,17.09904098510742,5,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
Russie,Russian Federation,2025,17.02748489379883,6,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Projection
France,France,2025,16.22487449645996,7,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Projection
Allemagne,Germany,2025,13.88590145111084,8,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Projection
Portugal,Portugal,2025,12.7139892578125,9,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Italie,Italy,2025,11.65716552734375,10,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Projection
Japon,Japan,2025,11.2383975982666,11,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Projection
Corée du Sud,Republic of Korea,2025,10.2044677734375,12,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Japon,Japan,2025,29.99409675598145,1,Asie,Asia,65 ans et plus,Japon 🇯🇵,Japan 🇯🇵,Projection
Italie,Italy,2025,25.09813690185547,2,Europe,Europe,65 ans et plus,Italie 🇮🇹,Italy 🇮🇹,Projection
Portugal,Portugal,2025,24.94261741638184,3,Europe,Europe,65 ans et plus,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Allemagne,Germany,2025,23.70319938659668,4,Europe,Europe,65 ans et plus,Allemagne 🇩🇪,Germany 🇩🇪,Projection
France,France,2025,22.54189109802246,5,Europe,Europe,65 ans et plus,France 🇫🇷,France 🇫🇷,Projection
Corée du Sud,Republic of Korea,2025,20.33041954040527,6,Asie,Asia,65 ans et plus,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
Etats-Unis,United States of America,2025,18.3872241973877,7,Amérique,America,65 ans et plus,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
Russie,Russian Federation,2025,17.79178810119629,8,Europe,Europe,65 ans et plus,Russie 🇷🇺,Russia 🇷🇺,Projection
Irlande,Ireland,2025,16.20810508728027,9,Europe,Europe,65 ans et plus,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Israel,Israel,2025,12.69162845611572,10,Turquie et Israel,Turkey and Israel,65 ans et plus,Israel 🇮🇱,Israel 🇮🇱,Projection
Turquie,Türkiye,2025,10.57094097137451,11,Turquie et Israel,Turkey and Israel,65 ans et plus,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Mexique,Mexico,2025,8.521434783935547,12,Amérique,America,65 ans et plus,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Israel,Israel,2026,26.90623474121094,1,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Israel 🇮🇱,Israel 🇮🇱,Projection
Mexique,Mexico,2026,23.66855239868164,2,Amérique,America,Moins de 15 ans,Mexique 🇲🇽,Mexico 🇲🇽,Projection
Turquie,Türkiye,2026,20.57517242431641,3,Turquie et Israel,Turkey and Israel,Moins de 15 ans,Turquie 🇹🇷,Turkey 🇹🇷,Projection
Irlande,Ireland,2026,17.64728164672852,4,Europe,Europe,Moins de 15 ans,Irlande 🇮🇪,Ireland 🇮🇪,Projection
Etats-Unis,United States of America,2026,16.90507888793945,5,Amérique,America,Moins de 15 ans,Etats-Unis 🇺🇸,United States 🇺🇸,Projection
Russie,Russian Federation,2026,16.7307014465332,6,Europe,Europe,Moins de 15 ans,Russie 🇷🇺,Russia 🇷🇺,Projection
France,France,2026,15.95641136169434,7,Europe,Europe,Moins de 15 ans,France 🇫🇷,France 🇫🇷,Projection
Allemagne,Germany,2026,13.8588695526123,8,Europe,Europe,Moins de 15 ans,Allemagne 🇩🇪,Germany 🇩🇪,Projection
Portugal,Portugal,2026,12.62173461914063,9,Europe,Europe,Moins de 15 ans,Portugal 🇵🇹,Portugal 🇵🇹,Projection
Italie,Italy,2026,11.43484020233154,10,Europe,Europe,Moins de 15 ans,Italie 🇮🇹,Italy 🇮🇹,Projection
Japon,Japan,2026,11.04706954956055,11,Asie,Asia,Moins de 15 ans,Japon 🇯🇵,Japan 🇯🇵,Projection
Corée du Sud,Republic of Korea,2026,9.817526817321777,12,Asie,Asia,Moins de 15 ans,Corée du Sud 🇰🇷,South 🇰🇷 Korea,Projection
